,INT0,INT1,INT2,INT3,INT4,INT5,INT6,INT7,INT8,INT9
0,1.2181983899990882,0.6101914390001184,0.5923345600003813,0.5861970259993541,0.5898607580002135,0.5841003780005849,0.5815703970001778,0.5796155379994161,0.5812953680015198,0.586366323999755
1,1.2011599020006543,0.6072834139995393,0.5893859829993744,0.5785761820006883,0.5881650849987636,0.5873706509992189,0.5896500199996808,0.5816901990001497,0.5776229849998344,0.5878776230001677
2,1.197794163999788,0.620143915000881,0.5913823989994853,0.5896225500000583,0.5838862310010882,0.5838782039991202,0.5886169240002346,0.5809737769995991,0.5872735299999476,0.5849203289999423
3,1.2084610090005299,0.6164936759996635,0.5899998659988341,0.5878371539984073,0.5874593110002024,0.5901448599997821,0.5851836870006082,0.5827567360011017,0.5757508560000133,0.5850774629998341
4,1.2010754240000097,0.6177480269998341,0.58862026099996,0.5844247130007716,0.5840990529995906,0.5838801089994377,0.5862893600005918,0.5808017750005092,0.5826354259988875,0.5812483139998221
5,1.2075244190000376,0.619356858998799,0.5925770060002833,0.5870287319994532,0.5882371719999355,0.5860579199998028,0.5891099640011817,0.5821418840005208,0.5808096760010812,0.5869159429985302
6,1.2052637659999164,0.6177549580006598,0.5892918139998073,0.5817139970004064,0.5873190090005664,0.5832200620006915,0.5869876409997232,0.5838684520003881,0.5819898649988318,0.5829706549993716
7,1.2090762949992495,0.6186688720008533,0.5906927269988955,0.5880699660010578,0.5861887970004318,0.5871734529991954,0.5900179800009937,0.5798225710004772,0.5874436970007082,0.5839605139990454
8,1.1999313659998734,0.627903910999521,0.5888612079997984,0.588991172000533,0.5857887139991362,0.5832192930010933,0.5848965999994107,0.5861500849987351,0.5774710850000702,0.5801193379993492
9,1.20096039100099,0.7302729710008862,0.5913236169999436,0.5880950070004474,0.5813920050004526,0.5878106990003289,0.587797882999439,0.5814609480003128,0.583042132000628,0.5879038410002977
10,1.2089035049993981,0.7395589459993062,0.586791515999721,0.5882674069998757,0.5883968130001449,0.5836019809994468,0.5856880690007529,0.5833606889991643,0.5819264940000721,0.582990188999247
11,1.2042941699983203,0.7372280870004033,0.5954077019996475,0.5873285020006733,0.5845984319985291,0.5837865310004418,0.5830564129992126,0.5824012339999172,0.5805636679997406,0.5865238220012543
12,1.1931393229988316,0.6985512680003012,0.5913631729999906,0.5894089930006885,0.5888966410002467,0.58708156800094,0.5845640269999421,0.5777704140000424,0.5769016209997062,0.5874271800003044
13,1.2057261690006271,0.6069939589997375,0.5904250849998789,0.5880137450003531,0.5863073550008266,0.5822311929987336,0.581225297999481,0.5811445550007193,0.5738994269995601,0.5836540459986281
14,1.2020970819994545,0.6046517830000084,0.5911328550009785,0.5859370660000423,0.5837473810006486,0.5829827329998807,0.588110635000703,0.5828329750002013,0.5854508769989479,0.5837347490014508
15,1.2056501740007661,0.6100979069997265,0.5887396349990013,0.5858665219984687,0.5873698489995149,0.5827141720001237,0.5868850949991611,0.5791346830010298,0.5816419180009689,0.583830264999051
16,1.2092529549991013,0.6132765990005282,0.5983610559997032,0.581588750001174,0.5877024770015851,0.581562617999225,0.5870829480008979,0.5875128350016894,0.5878300960011984,0.5815717020013835
17,1.2010513579989492,0.6061423480005033,0.5902680519993737,0.5885141039998416,0.5881535009993968,0.5892056230004528,0.5911621260001994,0.5782186379983614,0.581478046000484,0.5837540819993592
18,1.1961162040006457,0.6118481320008868,0.5887436529992556,0.5870018440000422,0.5846730270004628,0.5828453850008373,0.582548845999554,0.5868005890006316,0.5753122939986497,0.5793937120015471
19,1.1948371320013393,0.616887777001466,0.5910535709990654,0.5865187420004077,0.5892905319997226,0.5845165440005076,0.5808923679996951,0.5836355720002757,0.5824888289989758,0.5830263429998013
20,1.1982839859992964,0.6065406829984568,0.5853414560006058,0.5829642429998785,0.5841475819997868,0.5904714970001805,0.5863768250001158,0.576654555999994,0.5792814180003916,0.5810659590006253
21,1.2028451679998398,0.6080806669997401,0.5881284450006206,0.5887646270002733,0.5856710489988473,0.5901575539992336,0.5863920169995254,0.5797501659999398,0.5795379230003164,0.5828007999989495
22,1.2019323679996887,0.6102079359989148,0.5924018440000509,0.5869007199999032,0.5865223439996043,0.5916707169999427,0.5833903060010925,0.5809188340008404,0.5798801310011186,0.5850581169997895
23,1.1974095500008843,0.6031994200002373,0.5932820939997328,0.5889650640001491,0.5885733529994468,0.5845427740005107,0.5825191300009465,0.5848193680012628,0.5801966220005852,0.5845666950008308
24,1.2007999770012248,0.6091227100005199,0.5876096709998819,0.5875562510009331,0.5845634910001536,0.5889321119993838,0.5871901360005722,0.5777246560010099,0.5810903450001206,0.5886226410002564
25,1.1968137419989944,0.609545283999978,0.5878974130009738,0.5925126599995565,0.5828025410010014,0.5831954099994618,0.588870413001132,0.5816503500009276,0.584940769998866,0.5865213790002599
26,1.2042018129995995,0.6114850419999129,0.594279708000613,0.5849838090016419,0.5858829600001627,0.5823883089997253,0.5899522370000341,0.5824890679996315,0.5808004840000649,0.5818711090014403
27,1.2031705460012745,0.6071010889991157,0.5940840460007166,0.5877856990009604,0.5895660599999246,0.5907847250000486,0.5832790869990276,0.5780378010003915,0.5809277970001858,0.5846201939984894
28,1.2024459409985866,0.6096149329987384,0.5981523840000591,0.5839135360001819,0.5851812290002272,0.5864647970010992,0.5910949319986685,0.5844023810004728,0.5815053620008257,0.5832176129988511
29,1.2010993780004355,0.6093976639986067,0.5901293810002244,0.5887408739999955,0.5868459680004889,0.5887602269995114,0.5887965229994734,0.5872716220001166,0.5779933079993498,0.589386697000009
30,1.1974847550009144,0.6116300409994437,0.5910102850011754,0.586233670999718,0.5852302969997254,0.5847273690014845,0.5876041850006004,0.578920105999714,0.5838081099991541,0.5783586599991395
31,1.2129033050005091,0.6095418139993853,0.5926020200004132,0.5844430539982568,0.5896643089999998,0.5788697340012732,0.5897245050000492,0.5803390359997138,0.580253938000169,0.5830210959993565
32,1.198583683999459,0.6098910510008864,0.5917182349985524,0.5873328249999759,0.5849505440000939,0.5846633439996367,0.5919456459996582,0.5776867650001805,0.5802051189984923,0.5826008809999621
33,1.2206350319993362,0.6069850359999691,0.5887953750007,0.5855899409998528,0.5914505839991762,0.5831185639999603,0.5877811630016367,0.5815627809988655,0.5840648399989732,0.5822941089991218
34,1.2037543719998212,0.6477395829988382,0.5888778610005829,0.5864046530004998,0.5844761219996144,0.5849644649988477,0.5887289950005652,0.5769322460000694,0.5827893400000903,0.581680242999937
35,1.2058412619990122,0.6322664559993427,0.5887398479990225,0.5884457000011025,0.5826533880008355,0.5855947000000015,0.5848081980002462,0.5801340279995202,0.577549216000989,0.5818417059999774
36,1.2056428539999615,0.6110786760000337,0.5895678070010035,0.5863958850004565,0.585990898000091,0.5844428769996739,0.5818615290008893,0.5839440139989165,0.5807179860003089,0.5835117710012128
37,1.2006462650006142,0.6168299319997459,0.5924243649988057,0.5872495670009812,0.5874267449999024,0.5849730659992929,0.5837406099999498,0.5805772069998056,0.5833291110011487,0.5862208109992935
38,1.2075626210007613,0.614500269999553,0.591345361999629,0.5864036809998652,0.5903845880002336,0.5898963390009158,0.5875198680005269,0.5803370970006654,0.5856064319996221,0.5847470569988218
39,1.2029326189986023,0.70496730099876,0.5916572629994334,0.5874836580005649,0.5843328480004857,0.5848751459998311,0.5899836629996571,0.582173396998769,0.5793255300013698,0.5890297160003684
40,1.2139543639987096,0.7161152009994112,0.5878361930008396,0.5794981159997405,0.5872304709992022,0.5874454350014275,0.5802957979994972,0.5767242690017156,0.5847377530008089,0.5840707530005602
41,1.2117404970013013,0.7523772380009177,0.5876492479983426,0.5939776859995618,0.5931366969998635,0.5857197280001856,0.5827652329990087,0.5807401370002481,0.5805780430000596,0.5878778870010137
42,1.2011828949998744,0.7029644140002347,0.5937013309994654,0.5862256090003939,0.5861523140010831,0.5916482320008072,0.5859532429985848,0.5822485529988626,0.5835177850003674,0.5863557029988442
43,1.2026860990008572,0.6131880049997562,0.5884751260000485,0.5823251780002465,0.5888478130000294,0.5799073739999585,0.5853633850001643,0.5835449660007725,0.5832346730003337,0.5888495729996066
44,1.2030165159994795,0.6096007310006826,0.5946857330000057,0.5856975940005213,0.583784321001076,0.5920045519997075,0.5898686389991781,0.5807452860008198,0.583327480000662,0.58402154200121
45,1.204470336999293,0.6071398540007067,0.5955290410001908,0.5905321990012453,0.5870407120000891,0.5880118320001202,0.583401836000121,0.5817684100002225,0.5845488670001942,0.5847221719996014
46,1.207648445999439,0.6108804650011734,0.5911406930008525,0.5875537150004675,0.5858745379991888,0.5858719709995057,0.5803053409999848,0.5822422419987561,0.5834928059994127,0.5803874889988947
47,1.204091696001342,0.617277223000201,0.5957626100007474,0.5854373990005115,0.5865446669995436,0.5868747610002174,0.5984868759987876,0.5779570289996627,0.5877515479987778,0.5835493049999059
48,1.1969603119996464,0.613173892001214,0.5886802100012574,0.5852676930007874,0.5829810380000708,0.5926312460014742,0.5851461669990385,0.5828169199994591,0.5851548570008163,0.5822086179996404
49,1.2048737479999545,0.611141941999449,0.590273348001574,0.587012064001101,0.5868483180001931,0.5890740809991257,0.5844961449984112,0.5809573870010354,0.5865698969992081,0.5850867780009139
50,1.2053675959996326,0.6160852220000379,0.5939233429999149,0.5894367250002688,0.5855118279996532,0.5851327019991004,0.582515803998831,0.5787181849991612,0.5789683500006504,0.5827849170000263
51,1.2067088179992425,0.6127535350005928,0.5877924159995018,0.5914228180008649,0.587856064999869,0.5897542500006239,0.5849728760003927,0.5867668199989566,0.5845692140010215,0.5823771949999355
52,1.2077663600011874,0.6088019519993395,0.5893705040016357,0.5822491440012527,0.5834003239997401,0.5921062859997619,0.5850743310002144,0.5808645439992688,0.5846781359996385,0.5924772130001656
53,1.2002787589990476,0.6119524210007512,0.5879475100009586,0.5835895300006086,0.5871107069997379,0.5819942830003129,0.5863735079983599,0.5822301900007005,0.5790015630009293,0.5853348809996533
54,1.229097658999308,0.612078370000745,0.5916681280014018,0.5843071599992982,0.5870163350009534,0.5841720860007626,0.5848275420012214,0.5831008730001486,0.5832535029985593,0.5814383819997602
55,1.19658078700013,0.6743080249998457,0.5898390269994707,0.5868882430004305,0.584048790999077,0.5838332170005742,0.58746118199997,0.5919975289998547,0.580959876999259,0.5812351149997994
56,1.1968735050013493,0.7140556889989966,0.5924831119991723,0.5886826269997982,0.5876207459987199,0.5832135179989564,0.5849666859994613,0.58158641800037,0.5852224849986669,0.5905174330000591
57,1.2140346020005381,0.708391797999866,0.5900198829986039,0.5881469029991422,0.5812650730003952,0.5886280560007435,0.5816558789992996,0.5831876560005185,0.585306793998825,0.5856534820013621
58,1.2053619569996954,0.7103142489995662,0.58988309400047,0.5864518289999978,0.5863683950010454,0.5875913880008738,0.586379840000518,0.5818166900007782,0.5883412399998633,0.5834408330010774
59,1.1985920909992274,0.7178693899986683,0.5985473519995139,0.5885073690005811,0.5824207859986927,0.5876070189988241,0.5839550099990447,0.5769175580007868,0.5823747560007178,0.5886333319995174
60,1.2030458280005405,0.7317241549990285,0.5931569510012196,0.5848142920003738,0.5887356650000584,0.581763026999397,0.5862073600001168,0.5808574019993102,0.5821082319998823,0.5796111679992464
61,1.1991947219994472,0.7233401920002507,0.592279331998725,0.5848312599991914,0.5814810330011824,0.5840587120001146,0.5863002139994933,0.5827238410001883,0.5853897699998925,0.5871028349993139
62,1.2015216469990264,0.7347373159991548,0.5867017460004718,0.5824455380006839,0.5890646230000129,0.5869689070004824,0.5904967509995913,0.5802988830000686,0.584780918999968,0.5848303540005872
63,1.1877678060009202,0.7292577219996019,0.593792300000132,0.5813729889996466,0.5909973340003489,0.5798139019989321,0.5877954570005386,0.5821437150007114,0.5845607329993072,0.588237724999999
64,1.197658015998968,0.729378722000547,0.5939531269996223,0.5866832560004696,0.5863730649998615,0.5834692949993041,0.5897613680008362,0.5780201590005163,0.5798231630014925,0.5807290320008178
65,1.2008400119993894,0.7252253129991004,0.5881231550010853,0.5845122280006763,0.5874408809995657,0.5824039340004674,0.5831591850001132,0.5784888879989012,0.5852798710002389,0.5850724269985221
66,1.194444602000658,0.7233732880013122,0.5933887639985187,0.5844939790003991,0.5848374429988326,0.5814015590003692,0.5845337690007,0.5876849309988756,0.5809790860002977,0.5814416350003739
67,1.1924160819999088,0.6501584680008818,0.5898511269988376,0.5877396300002147,0.5831206790007855,0.5821903589985595,0.5852328609998949,0.5797099549999984,0.5936219510003866,0.5845773660003033
68,1.1957282759994996,0.6082679979990644,0.5871778630007611,0.5834449200010567,0.5843505929988169,0.5814838109999982,0.5872007660000236,0.5767710149993945,0.5879229719994328,0.5800813869991543
69,1.1977607409990014,0.6076729350006644,0.5908261700005824,0.5849262490010005,0.5880349389990442,0.5826639159986371,0.5816133930002252,0.5777836150009534,0.58207314900028,0.5892351460006466
70,1.1919437809992814,0.6062468020008964,0.5875389769989852,0.5841894289987977,0.5852804619989911,0.5845254849991761,0.5848941490003199,0.5801218890010205,0.578911369000707,0.5867044910010009
71,1.1919760100008716,0.6155564699984097,0.588891555000373,0.5862922280011844,0.5862330449999718,0.5838831149994803,0.5837043460014684,0.5814377000006061,0.5824719749998621,0.5806299810010387
72,1.206888364000406,0.6076230819999182,0.5895411919991602,0.5887627449992578,0.5922629010001401,0.5792757330000313,0.5831609799988655,0.5807511739985785,0.5810079719994974,0.5829158309988998
73,1.1922535699995933,0.6530176280011801,0.5940883599996596,0.5871961899993039,0.5844040240008326,0.5861873619996913,0.5799195130002772,0.5776898280000751,0.5833914280010504,0.5888374670012126
74,1.2039005010010442,0.6504006480008684,0.5905182909991709,0.5827717110005324,0.588354117999188,0.5869820319985593,0.5901324860005843,0.5837688770006935,0.5787074829986523,0.5859675209994748
75,1.191660888000115,0.7014080490007473,0.591090047999387,0.5893743939996057,0.587711976000719,0.5882674849999603,0.5867877760010742,0.578978780999023,0.5785429549996479,0.5823553499994887
76,1.1974423169995134,0.723772432998885,0.5940541710006073,0.5875095579995104,0.5888702939992072,0.5853176010004972,0.5845314569996845,0.5823532300000807,0.5820317460002116,0.5855886879999161
77,1.192321811000511,0.7133430819994828,0.5963823239999329,0.5830417460001627,0.5834093829998892,0.5871366009996564,0.5858392330010247,0.5822277429997484,0.5808950069986167,0.5857641179991333
78,1.1959178389988665,0.7128103840004769,0.592483264999828,0.5859653520001302,0.5853477030013892,0.5848359400006302,0.5878046289999475,0.5850581840004452,0.5820878630001971,0.5870998829996097
79,1.1957296370001131,0.7102645289996872,0.5922941669996362,0.5844114769988664,0.5867940390016884,0.5847811200001161,0.5918298809992848,0.5823525220002921,0.579221439000321,0.585174655998344
80,1.2048626390005666,0.7167051940014062,0.5922209889995429,0.5890617690001818,0.5881527159999678,0.5852450600013981,0.5858471089995874,0.582986929000981,0.5838633269995626,0.5852615380008501
81,1.1971955299995898,0.7177572439995856,0.5911364779985888,0.586099166999702,0.5807838489999995,0.5826581639994401,0.5876123280013417,0.5787866709997616,0.5792790650011739,0.5879551739999442
82,1.1983611410014419,0.7120732919993316,0.5932039930012252,0.5894932980008889,0.5849765310013026,0.5842450740001368,0.5842281700006424,0.5820250259985187,0.582044124001186,0.5836430480012496
83,1.1979007130012178,0.7149495260000549,0.5936702599992714,0.584159780999471,0.5850839550003002,0.5800570850005897,0.587649971999781,0.580002398999568,0.5809566959997028,0.585302325000157
84,1.198900051000237,0.6899069959999906,0.5937194790003559,0.585769707999134,0.5851989879993198,0.5904705840002862,0.5845753930007049,0.5801745900007518,0.5786029890005011,0.5859457890001067
85,1.192764671999612,0.6030869639998855,0.5900585190011043,0.5850158889988961,0.5836665280003217,0.5867053729998588,0.589610895000078,0.5839127830004145,0.5779210470009275,0.583919369000796
86,1.1961266750004143,0.6108236029995169,0.5913925019995077,0.5909017529993434,0.5837345790005202,0.5855284329991264,0.5866693249990931,0.5858955210005661,0.5877517560002161,0.5919858269990073
87,1.1912468409991561,0.6054993380002998,0.5902564110001549,0.586800425000547,0.5838281519991142,0.5852795709997736,0.5860783010011801,0.5875420920001488,0.5811153140002716,0.5863878100008151
88,1.1869178990000364,0.6068677580005897,0.5922849109992967,0.5816740979989845,0.5853325789994415,0.5856426039990765,0.5894731389998924,0.5845335920002981,0.5807746299997234,0.5821686380004394
89,1.2002964350012917,0.6113421889986057,0.5879761440010043,0.5894776929999352,0.5838370769997709,0.5837818220006739,0.5811973509989912,0.580837192999752,0.5797656569993705,0.5857245409988536
90,1.1946269140007644,0.6051518450003641,0.5924014970005373,0.5865552150007716,0.5861864569997124,0.5860875899998064,0.5866497809984139,0.5836177659984969,0.5822649459987588,0.583711706000031
91,1.1985090110010788,0.6054017600017687,0.58907102899866,0.5876212980001583,0.5845891570006643,0.5851333309983602,0.5865843189985753,0.5836949730000924,0.5791852049987938,0.5868749839992233
92,1.1938008199995238,0.6070209979989158,0.5915993959988555,0.5814146950015129,0.5894186790010281,0.5831379000010202,0.5864966530007223,0.5834215140002925,0.577986353999222,0.5837629369998467
93,1.2189645800008293,0.6042448469997908,0.5922967530004826,0.5885563110005023,0.5855276949987456,0.5852095789996383,0.5851618380002037,0.5838862340006017,0.5854207949996635,0.5819043239989696
94,1.1899861259989848,0.6135964429995511,0.5929289229989081,0.5858482889998413,0.5895871699995041,0.5826046180009143,0.5826524470012373,0.5792871870016825,0.5825365399996372,0.5863331720011047
95,1.2014542929991876,0.6089127600007487,0.5952511489995231,0.5849458150005376,0.5818856070000038,0.5835152080016996,0.5850166319996788,0.5794454089991632,0.579651013998955,0.5837725590008631
96,1.1884092050004256,0.6119405469999037,0.5889207159998477,0.5836216179995972,0.5896094220006489,0.5866337469997234,0.5838572100001329,0.577042042001267,0.5804116049985169,0.5875689910008077
97,1.1978083120011433,0.6090558169998985,0.590673336000691,0.5910310390008817,0.5852481849997275,0.5828936170000816,0.590184393000527,0.5807014480014914,0.5810590660003072,0.5871588939990033
98,1.19151504599904,0.6096563499995682,0.588463411999328,0.5856585300007282,0.5859884929996042,0.5881465490001574,0.5879478970000491,0.5787656359989342,0.5808779499984666,0.5849858250003308
99,1.1957477109990577,0.6115581869999005,0.596094599000935,0.5818954520000261,0.5898269709996384,0.5884692580002593,0.5863048689989228,0.5804183029995329,0.579617433999374,0.5933717340012663
100,1.1928347049997683,0.6049051749996579,0.5943213629998354,0.5896000070006266,0.5883940310013713,0.5826030740008719,0.585483266000665,0.5781717190002382,0.5860404489994835,0.5897003899990523
101,1.2038795810003649,0.6111265559993626,0.5865133520001109,0.5892280629996094,0.5860087080000085,0.5823221360005846,0.5820074660005048,0.5848915919996216,0.5819478080011322,0.5900843139988865
102,1.194571910000377,0.6083477409993066,0.5885732079987065,0.5994537570004468,0.5836109100000613,0.5887918589996843,0.5849750529996527,0.5809748100000434,0.5830679379996582,0.5837906399992789
103,1.2022923340009584,0.6062226869998995,0.5930027099984727,0.5892098650001572,0.5874742179985333,0.5865844680010923,0.5858950500005449,0.5828429729990603,0.5795361569998931,0.5825553249997029
104,1.1946035429991753,0.6068776800002524,0.5893226659991342,0.585671419999926,0.5886429669990321,0.5845289669996419,0.582094136001615,0.5822756880006636,0.5803574029996525,0.5855358319986408
105,1.1930352399995172,0.6078394610012765,0.5917492509997828,0.5869369250012824,0.5870757170014258,0.5891087020008854,0.5893812430003891,0.5787122120000276,0.5777478039999551,0.5839001969998208
106,1.2010902919992077,0.6106643220009573,0.5919502500000817,0.5876488419999077,0.5813818560000072,0.588319362999755,0.5906149020011071,0.5778146190004918,0.5776224389992421,0.5843218520003575
107,1.194416698999703,0.6074933099989721,0.5881339240004309,0.5857815979998122,0.581861263999599,0.5909067739994498,0.5897417600008339,0.584239661000538,0.5820580700001301,0.5854331840000668
108,1.1957296830005362,0.6097391170005722,0.5916024819998711,0.5829458440002782,0.5853718579983251,0.5865081920001103,0.5885722679995524,0.5767495629988844,0.5847711910009821,0.5888899660003517
109,1.1946390590001101,0.606430943000305,0.5920113239990314,0.586688036999476,0.5875478689995361,0.584947519000707,0.5874870059997193,0.5786607110003388,0.5792705980002211,0.5836094969999976
110,1.1972693980005715,0.6083088449995557,0.5948670799989486,0.5860679939996771,0.5878063700001803,0.5844840209992981,0.590119042999504,0.5847272470000462,0.5828133420000086,0.5877373919993261
111,1.1986217939993367,0.6112960419995943,0.5931848239997635,0.5869568389989581,0.582772534000469,0.5920430709993525,0.5897809819998656,0.5865902109999297,0.5810993020004389,0.5825247009997838
112,1.1942812079996656,0.6040293930000189,0.5908945230003155,0.5883849740002915,0.5847942210002657,0.5889354739992996,0.5892051859991625,0.580713094001112,0.5831721929989726,0.5851948230010748
113,1.1957045309991372,0.6073894469991501,0.5940012440005376,0.5882319409993215,0.584421105999354,0.5976764729985007,0.5857494480005698,0.5825671330003388,0.5891063010003563,0.5824318939994555
114,1.1898210870003822,0.6071150099996885,0.5909070069992595,0.5883126110002195,0.5816647280007601,0.5913318490001984,0.5901106790006452,0.5841519399982644,0.5836949000004097,0.5864910550008062
115,1.1974738579992845,0.609736853000868,0.5945630189999065,0.5850196939991292,0.5852433379986905,0.5855191639984696,0.5836754859992652,0.584901512000215,0.5831840119990375,0.5814326079998864
116,1.1927259549993323,0.605592437001178,0.5902838629990583,0.5876408900003298,0.5827444909991755,0.5860777119996783,0.586961267001243,0.5839260480006487,0.5873874699991575,0.5846878510001261
117,1.1932485150009597,0.6102009280002676,0.5922631249995902,0.5884364909998112,0.5868326679992606,0.5848920610005734,0.5927005150006153,0.578720980000071,0.5850592850001703,0.5827683040006377
118,1.193664758999148,0.6138063439993857,0.5897201659990969,0.5846034020014486,0.5989103819993034,0.5836219909997453,0.5832925680006156,0.5875394440008677,0.580777881999893,0.5883524980017683
119,1.1963528340002085,0.605623129000378,0.5929828099997394,0.5861622849988635,0.5864909800002351,0.5899894439990021,0.5829475010013994,0.5813716840002598,0.5839122229990608,0.5815804200010461
120,1.20091579900145,0.6068450790007773,0.586659642000086,0.5873916290001944,0.5925812379991839,0.5835762209990207,0.583646172999579,0.5826847320004163,0.5884528209990094,0.5811144119998062
121,1.197626338000191,0.6079520540006342,0.5926088209998852,0.5921333160003996,0.584032839999054,0.5845451269997284,0.5898506510002335,0.5816609590001462,0.5847779600007925,0.5856000670009962
122,1.1966798510002263,0.6109228860004805,0.5909180070011644,0.5891634069994325,0.5843729060015903,0.5872262539996882,0.5842350980001356,0.5799915520001377,0.5913893410015589,0.580452279000383
123,1.1977983670003596,0.6037526310010435,0.5901011089990789,0.5877229030011222,0.5863655889988877,0.590719313999216,0.5864781410000433,0.5838103229998524,0.5887524019999546,0.589773306999632
124,1.1956715159994928,0.6048851420000574,0.587463284999103,0.5884933889992681,0.5849748569999065,0.5858260379991407,0.5841690130000643,0.5849126809989684,0.5893862450011511,0.5833927859985124
