,TTF0,TTF1,TTF2,TTF3,TTF4,TTF5,TTF6,TTF7,TTF8,TTF9
374,113493.40519301979,255369.01283297632,229810.88007024126,279645.749088675,254194.19059513285,312633.2270349543,256647.0572686989,178256.62967513563,187091.88728903775,192412.74654161395
375,157467.45255275076,174372.7871001492,227088.22284413638,229986.41218050304,136354.02924046764,299572.6227478483,130938.51627986677,75822.37998815984,253964.47712151174,93113.59135283835
376,190739.2526531282,233245.9535859438,374145.128295361,146707.25941483516,318370.716617872,288863.93225453247,199218.55267022294,320989.2933584461,257076.03652184515,441335.9090155288
377,330645.84941687505,176581.75871189398,231793.1627201676,161101.0959493682,273681.5390296669,370658.5416722123,346320.5211385896,266640.0159299178,86566.66316493138,284634.1177729465
378,244577.11726452704,191340.76201589924,121821.45442380218,168755.09708895354,187279.8718942756,259725.12537439854,188499.13454015544,211987.9364715723,304901.760842239,82530.32979329687
379,324526.41557812574,227174.90216459412,302191.3396962969,194405.7166525769,108120.37486659587,304393.20638104726,186690.48635759397,303461.3731261026,218583.33580669787,155873.7576423419
380,216347.20664060363,249494.42799110024,431671.9337485325,202924.23184104482,274939.41898891807,188555.50532675761,310419.32495456014,145166.05579500436,178256.759256121,201947.40274252422
381,107774.6544886088,70129.92203480506,231997.73276138853,141351.66089584492,529940.052971015,187309.8311608325,395576.8820277174,232770.3126833937,268319.2846708994,318365.2040715411
382,330389.94073501695,145843.99611861742,148410.8229165633,129072.64545454929,190036.55193561706,352114.9944424554,245052.37054093846,144531.19902977764,186690.80342676898,178462.60172638478
383,297199.64913794905,175707.39396477005,300604.20637392736,189061.23620583498,157506.5804857897,216333.2800704163,164952.31394140056,258703.41221306453,225061.46118430543,332953.67099504155
384,412529.28606326395,157917.33052533527,143049.41867963353,266586.9351663933,335677.455308267,279607.55459657294,251000.2091003544,196385.97693698911,216707.89548327448,269006.09791249403
385,274341.8983409841,311658.8187883302,269771.56063266983,139916.77041296088,110277.84304451772,259493.82849799545,137199.2121532319,158217.64399230966,244643.70554525798,184929.07928735617
386,55320.079742405185,191270.33372900766,106503.83667414656,227530.1845613622,256793.46792955796,258853.84667197778,156134.9993105587,38079.62062167448,190550.7880667253,214532.64073246054
387,125237.38869877925,342708.78359385097,146237.32797549688,119611.59921719291,273867.6318129157,160545.3304966596,259205.04219915794,344241.12146225513,357413.0841262943,147475.88696440143
388,164431.16976071172,256301.23894888046,85702.7819899887,180593.2507928872,231101.36999663434,92296.04401709295,308564.1948601313,170532.5596531137,352599.7735997694,184634.7135464593
389,141869.33988373514,140744.02217851664,326863.7094790974,194251.83160532516,285510.8636287915,341824.07548619027,157243.57626747675,174504.61403800157,210789.01921537693,226125.46112354822
390,266992.20958615944,138580.9373427948,200383.18015662333,265213.1290085438,160732.2008521514,170599.98670881698,193162.65821556008,212745.86185775607,131816.3408725087,259789.60631368557
391,108039.82197320418,256849.1022036645,261470.87061712448,172391.36922727275,106947.37976316894,223972.5422947084,271200.3587744452,140698.10870151594,212903.04549874715,270090.87613011384
392,206105.36817605843,240758.71764808756,166568.06197875115,286841.9764062462,202091.90519454167,350072.2453738047,195711.09375327258,120723.36983715839,200820.09426832947,99578.31425175845
393,128500.23401425785,94972.89204354136,79360.39520670315,285767.4561089209,170963.96963252893,223803.79166343773,154882.4633816317,238541.1914818877,288330.57492832764,78835.28851713585
394,267891.717258094,245656.46636331678,100717.54914532183,207347.89285734523,160018.9394991567,220297.70703260874,172982.13008763967,209956.18093806482,269673.3391875975,194894.4006234822
395,166334.6035153641,200164.19728968746,144865.48721609137,290608.6817506691,254027.67547456716,187409.53609775536,184664.3865865246,405732.16131017834,224973.3391699566,224271.06514204625
396,175803.76390257216,297842.0155012397,245203.29665078074,289701.78831869824,214090.49246183873,78212.39930291595,308264.72895420686,115999.01995536922,270989.0851185724,237974.86696233664
397,232630.55910544176,183924.4557822673,256904.10675318513,202858.81512956848,253830.88883519708,130316.70960619184,211172.99099711725,309064.6783608418,318144.5071776523,283015.7751436082
398,261565.9234688997,124145.95395772082,435889.01519353973,330920.45114671695,211257.67355140112,39759.13962151359,111783.65911533721,247105.9276654031,267254.3948795531,203740.65268722802
399,132704.9669941636,207608.78356613408,256027.1827544603,233758.99569662687,98521.32372127932,274070.12449833425,229421.0254957496,175880.78625306708,195417.81514294542,66268.54214251306
400,225689.45129632595,176595.16931414674,283540.6218158884,412439.0670532208,166336.2036370124,319251.8021910604,169971.96696229294,132787.4690854281,147132.92298179748,328118.6536829894
401,214863.25987923163,395222.47179337183,157072.86986423546,163717.11531802235,234047.39262347753,298913.1704775507,317933.26756899315,319733.7148885839,74704.92929194165,205797.90871617114
402,260904.40837203697,215650.69783390337,138219.32721320202,223083.31924911524,211492.71115431908,178904.07790176108,124012.62796921175,61856.52747366255,425865.0529488428,327757.920487823
403,431425.4546822429,175963.8184412727,151136.0507856331,154359.91469709037,138061.80604389193,74925.00017964162,237229.56743680968,214137.67030433027,115425.22543928388,333451.145021434
404,303667.99986255076,101121.01167186537,171294.76765944515,134756.16751948948,167324.57281731238,213905.0993186325,249149.0150882892,323303.31284094555,99508.22950912212,216690.64872394482
405,347751.75035410956,94414.40685067933,138177.1562595439,165861.8935440072,189054.17839276546,181756.49206194622,217513.8972158572,240715.4311822636,110117.89401439896,155189.71394617113
406,311101.5473488079,321894.8822278648,263739.37058147177,220937.10741460562,263139.17097474285,301034.97015205777,383694.3977327859,394421.07234736835,235033.76710283107,219300.87482496985
407,208587.89455898534,319788.40255094355,212026.62477719394,315519.6934137223,167224.53527060035,202590.93720578478,149197.97837341693,182166.5749821136,268121.55346085364,250101.71165025444
408,162867.62624511568,269902.5248847646,111870.14292446926,57389.98275707592,231641.451316509,255580.56220561473,153781.39703571316,93699.49669517596,256199.91721195704,279354.6263993725
409,213216.8029752001,181207.3799378159,216287.6952671954,108145.97534194085,361163.83281320817,240907.6989548456,256136.97417849806,192834.99572005915,330063.29439820093,197845.20645626553
410,97081.24363123829,354258.65019799117,307770.38678681466,48461.35268221462,218557.26996070202,284383.5677379372,258586.9284578877,209655.4510898881,277442.3062056344,151512.51014736737
411,204154.78728702938,275515.37739672547,153940.92255431236,157063.3425039585,212364.5815655401,173477.77635130764,385122.516490761,144088.31887400913,267039.8082944009,43561.34246225053
412,274197.35942795244,294057.5847481998,298674.1319213452,329120.8550211999,105177.12130701533,254068.16798750212,282006.41513164603,339087.7996551192,188544.16442104656,188680.20390794813
413,232561.28624530445,120308.05991616649,367791.48443454556,192747.58282040866,165057.0642805018,203685.6725225572,89999.38162714381,283107.40397916315,256968.33225373417,186487.24936516688
414,371358.57601499563,390344.561995163,159049.34149711224,238033.63403950812,197865.2538685673,298700.49967290205,114784.593164886,200331.50422095731,188470.24205466028,252694.13115687796
415,214518.69725741236,212271.91909398427,130099.15014497355,201026.74088191107,257279.1564425528,360445.31745402917,227501.59895897,223842.5111863023,121291.61964311214,268375.8761670358
416,167697.3638112258,236760.35750213065,93796.22795789204,227071.41393053794,244648.71759502846,512957.98735165165,257341.61460062658,163171.87406809576,223379.3568156986,266930.87568402855
417,284887.35784784995,72687.55929685451,115929.59544249633,340687.67076401424,176982.23532571038,242840.6747271354,149564.31286123063,457435.3008124775,401974.78337449266,177520.332688547
418,445390.22205726366,217472.7895398026,298342.2976936192,103205.22623984373,142529.61421451817,120029.92671588005,113009.73311240166,233958.50940739657,268646.3792979627,210850.71336591995
419,302702.54966733267,118690.83026675321,182205.25139638537,181265.43831527888,319020.50883881486,176802.2118021982,188208.35363765364,238591.74356328172,133386.95809310384,220320.9292918392
420,230299.29926532315,430050.0816260598,441034.73689392366,439554.5222587285,306426.6466103564,243016.57612856632,149636.79703185125,163899.5817203778,157724.2464611957,207130.77628808893
421,177693.68235774623,207485.14793335617,116385.26908708033,243765.24664325296,67823.41000006665,266404.42431788833,150505.87350387324,168009.85376384578,191092.9668845464,246465.63907141198
422,428107.0539880524,157126.25458093232,288237.54730755306,184981.90808219585,288267.4479189499,239502.57159741834,134187.02490751052,286209.7823687772,282496.2755463671,276092.06776780705
423,139136.26533925068,155567.78526301752,343008.93707820546,163041.62921887485,155795.5962590443,244375.30223981128,305076.3779708649,109495.0890335288,212878.98319956745,226826.9477182009
424,214800.84837933944,68028.76211950791,257525.21371722964,116450.13076389593,250253.8328786495,149366.32514886017,242787.23368415446,203611.9102554497,287296.4188509068,335197.83755847777
425,258382.1209975816,354090.6961544933,167603.37203144009,279071.24150127,164257.9922944606,238880.727437949,238175.4071978063,266180.2186693297,149397.1054691691,248519.65132092522
426,257866.44276670823,256198.31701697072,268539.465420691,274942.71463942947,265592.713146977,211763.30030490935,360981.86089198827,92259.08890759936,198523.51030573546,273847.6990036716
427,319090.1268316733,218613.44803901535,278602.5018239899,183368.06692105398,216534.4160340219,336820.9940111915,253971.7501476969,176390.37874975457,204495.5078754474,182222.1923072104
428,170823.49151778704,209681.03183056018,301451.039408928,182105.21063639835,199172.05159321477,175154.59644722706,233291.13273930945,171512.3440297952,101307.34215940471,353109.68102938967
429,231378.92948991977,180343.04529390507,304264.1044144395,187012.16876330652,364215.1909611817,160381.96286012995,299199.07527795737,174271.4528443307,194514.88753439058,230217.46572440548
430,288207.8748179898,323676.99375199166,366482.7613697766,165310.17665705888,308351.4176624096,179894.5894725032,204638.66327337147,204499.63454708556,155700.38157302432,224572.26622355677
431,414665.90418989863,213971.21996825264,222958.77359568974,392309.0649529912,134246.02582366354,367544.38232394337,311311.31534222874,189435.14394698478,253877.47570833575,176409.33668565977
432,373053.7959921127,130045.55533673738,425792.5649718937,339307.21670385875,285545.06675058464,171515.296842091,122376.18933015416,169117.8256726017,123299.44225544139,323749.6435551393
433,316800.07461728714,300726.50417899335,242640.0105978152,199789.81376925774,225723.07000028572,189607.31988576704,118877.5960922186,309208.94316192006,288311.0551202859,290784.3103748673
434,189118.8248816101,102872.96729437963,228808.2870931765,130395.44960760756,154860.35831579895,132454.49566696375,184677.97757018093,117105.21184099469,266736.027525179,178784.27810512335
435,149729.60828737434,211619.71559548436,258994.12715179994,239266.4332206344,349139.3250715382,211744.08107703162,119292.35323855837,230035.1239791683,151917.69664393278,220933.64996671156
436,254039.87475090276,251125.03171701354,360094.4005067715,159245.46247180735,69408.63562832634,438362.80450335034,165574.42096715915,332070.1466338138,225908.5696503039,176528.65616669186
437,221350.0741323055,167022.90959924125,216583.6518995376,181943.44236225192,255848.50874788096,239786.5166845172,73639.87571958124,233046.74430362467,192599.88850871875,199053.5822594524
438,448353.6824583342,172132.105394574,105487.05299640546,531021.1991790502,51463.34343417076,164358.9400502408,294246.33450515004,384291.57029898633,302422.7029692437,422414.88570783666
439,91225.16922670984,140262.14121325454,108069.14013410827,234774.79551334248,224511.3228260036,198426.0305133704,122451.86573760287,195425.68088330782,294939.9806832017,179151.79248968058
440,185506.3478572234,295500.49916253414,381248.7754762224,210655.75098792947,159293.17528387342,318968.05897813203,225606.9794260839,220674.41086021473,139866.76627727234,167631.4920480643
441,396575.1190645375,170947.17507376656,142176.9640159737,190869.6932248641,132134.11323663258,175972.33470542482,205916.10072542276,224821.30273512896,370677.60615371447,198651.7709901652
442,300517.15216043126,158153.02263263645,220865.3057962017,231485.14193069297,342306.7036110826,327378.460334474,265525.0011815939,258946.6805787218,171025.81351665314,95134.03968777857
443,192667.92395160737,139048.7357787092,268375.8917899055,308665.3887098299,203054.83527650536,195788.35589926448,117114.52504284841,158501.83106573953,210670.9849084205,149951.4027408458
444,257674.16136628904,326847.4064955844,194163.8594757823,252533.46456436173,249284.18537732377,394896.34133415454,125200.35972835896,106679.49986596081,291464.88136681804,293819.0469813688
445,217308.40949942142,225107.7225285601,244919.52803701896,249199.08338852745,216081.0039746597,200311.18727669312,289161.73559778545,306763.50806010514,130875.98797703329,304165.931492285
446,468655.7599628033,193240.50251487686,237051.47014429743,121203.94276166441,92795.7095995115,206191.09909172833,301387.9938178216,380702.9450646249,240856.97432053738,273854.18484051723
447,178207.7998706142,194661.68823555685,238572.7292855418,249528.9277086761,150263.29788758498,305753.08559412806,278866.96070710267,306119.0412222104,229061.22969380912,168711.1677594272
448,103818.11881511375,143499.2600166946,222261.7450566896,183644.16872152017,235181.3379239743,140696.8347435013,225154.79003361985,309943.5582830154,298940.0675109854,121920.95871736546
449,204090.0534338438,177523.22433416295,169460.91628798272,304427.1350653422,148985.21373459778,141768.78443692898,180143.3557926094,154639.9492848887,337867.06135339104,236463.5191131494
450,301880.13077433454,252769.962583199,242288.38810354023,387807.854712668,127055.5017532165,308849.1165622753,152883.5906939518,182852.47635826122,233516.28473463433,233509.03990189295
451,70795.63051244724,125912.86302636644,169038.27958537254,272612.28266422264,251928.81809822668,84224.32941832613,373090.7448716707,162399.37131297696,211086.26629745442,238387.86741273003
452,179751.07119271962,95319.49313534914,128476.67448789573,100784.89642080395,140488.83615226153,120912.77569585765,141835.82952428405,202985.29711536557,219379.56197495534,104408.64135862431
453,362091.0988612513,302145.68255743914,193876.54290223896,217433.11999766694,189839.10551111307,420482.1489918137,275144.12639635394,105870.44874234172,226646.4491554204,246680.46608015525
454,190944.81891027174,238277.72128229766,258017.5917117892,208125.24755308294,186475.73741147434,253321.30657782874,323647.03701970726,237773.62914790725,191864.55160080883,251419.69351585448
455,193319.20246852445,198439.28613347892,319726.92959335237,171752.16244516324,270767.74324498384,127867.64334459054,161191.33734048807,144484.91206921695,186746.34690157083,129628.93533121856
456,182750.8290512672,206976.35132227896,244426.5863513044,268775.5432861487,380784.1129930349,272635.17005147337,215037.36383813602,317778.0949125419,185050.07906227055,155919.10307517013
457,194773.9505124778,90057.54472819818,296904.7674529875,329400.8412026592,217401.5530129168,244918.26047532665,229388.04532345769,106491.66348739839,242356.34187137499,250326.33290551868
458,113852.14906650558,285933.18846462143,200366.85157284452,111393.60785642936,172748.79154546012,148220.64767823005,245510.08940377683,124944.04298771848,145909.18941465655,177410.88839133864
459,203526.29223935265,332854.2045614727,177157.96485661302,74012.08181844842,225388.58454060537,279496.8520815489,318932.5416167257,249301.65353914298,256079.09303419583,314671.22945093096
460,314816.9964713309,160688.59345790825,195841.01809372706,202359.3162149694,198128.39533915662,337963.3694095766,131475.5537347175,125640.70524622563,156364.73095973142,293075.7404316673
461,331874.6610708816,187303.79557665723,312727.0170333269,240715.64087207013,229388.08440822287,209271.80399031893,173768.71166419247,280897.1676101291,228282.11489928517,261867.52096095058
462,299470.5029668325,62630.708206843694,261641.22683382744,389747.4100873562,283562.7422853613,109387.45502962715,190321.03767164348,170433.8241260061,163780.02208969367,180860.85753493782
463,364146.52009608294,307937.307139149,188555.81571283945,257351.37200463246,182604.6885895154,152478.50157448417,207127.54401646482,181940.8984121665,156119.09364887257,302084.23660673585
464,107770.55953514908,189485.41375133034,209922.47309365388,301237.2858227527,87039.25107160052,160571.34277666936,245572.7365305572,330004.71405433584,227023.9660498739,178190.14006569696
465,163142.37816785142,115952.26042160312,446734.6872202498,126867.6028108271,243422.1244263484,143236.76074365317,274002.2719622148,69519.40307228996,209468.46536165115,427088.65966854076
466,213515.65311750415,283282.85042042704,279778.31333595316,259423.72796302915,100928.94317283703,139024.4977911713,145195.90015153016,182120.30767879033,173825.68735102008,130276.61490644744
467,303812.0215060751,132711.6927686965,311585.8923702637,352587.1268323971,214750.1175632289,336535.1386841234,135584.3743116507,307908.77689287416,300906.281242335,309476.5558024978
468,203522.40684700225,216966.14687316108,323393.7195446242,383215.38398866396,225736.3010410014,215137.1907625792,162188.05066500825,205524.36910157936,243729.75736017575,230506.65202774896
469,247483.75089733306,288214.87972276774,148348.11340797384,344745.50112365826,96872.43189916106,279449.35486687114,268521.9190192166,223713.3236057045,349521.6217904399,115895.1916255263
470,392943.55901618977,307853.0734035857,90387.06197274878,306115.37200927024,245584.10198936838,355793.8967698421,136290.87501047488,220914.2942587388,237688.09023269374,285863.195593469
471,178133.0537422475,127834.3128576623,212559.62672202763,272988.9065102617,173872.76916997205,188090.97470093996,312311.1908231208,182499.2505231495,116771.5515818619,313320.1411414578
472,179787.70030820815,186518.65212318167,199966.82970814098,98840.33012901283,210591.59638264918,304086.5395400983,117753.28596342602,168329.26668441595,173192.48656130524,136320.7631345762
473,124122.67858651411,160186.57042643166,335186.64115015324,142220.91040627024,123731.30275471766,129290.3087881901,269575.35956881155,510906.8861953157,364122.21730864875,299093.8211015642
474,180043.84679928658,388889.87821213616,333946.4151008561,265542.82091545773,346688.03176389204,202867.48045561012,225982.87593498814,215841.62165042915,154818.43132628154,137032.85800579557
475,321296.1781703242,379981.7055717992,197212.1222963054,197940.01768058544,340673.09369377163,168697.5574403586,213632.80216636902,314772.5131388336,70426.70464405062,152410.12393222091
476,171716.48365515913,369806.5714372133,242424.0871192027,192820.25490328023,181295.50358500698,173038.0997542183,362010.01986822987,366075.89311917097,194352.4386986227,348782.60597818246
477,323643.1212112786,216966.56541533215,188491.01177558774,248217.54046412237,96310.44563145502,133415.43951870792,248563.68663991374,178656.65486462438,178240.2840870619,318540.3550316963
478,219437.22082695016,291620.9785393361,141849.21374632494,108936.6427494257,218874.50364131975,303063.28556149616,84827.0707348559,291581.3182185974,222242.3306130847,282770.5520892143
479,299502.01560831495,128798.92779776895,84729.047437629,362588.94488852285,340061.3409132146,199180.96158993788,233419.40809461757,250019.5267377692,228265.78556887762,169958.72439405767
480,222511.648393111,337443.63928762637,172306.03042437282,253657.29555727073,140721.5727651738,140310.94000692118,151150.3829435946,246255.82167113668,355523.94518477493,118286.79876630096
481,245550.35610883814,257156.88497785368,344172.77584305085,313036.28055188514,153103.92009167315,311448.1955849412,169232.29298975255,133847.8277544653,335751.57525995,188279.72856043122
482,141208.85717022902,91359.80613517178,236436.11070290883,215707.16611090375,229063.40075212298,118498.47487393058,161275.62583175668,174501.85974685755,194124.3128644297,231326.49590623757
483,200150.70296384505,110833.04461599913,258720.082631119,276433.2174791328,229812.82192157872,106089.67794182862,133024.63895009633,148738.6562110911,204642.64021049032,134042.27269096323
484,237386.84605584748,222314.4618763967,242097.90792971363,192509.98013854775,96319.26439694654,148506.18096849328,49119.477681397504,316415.0034747274,332179.6027657416,192328.9058656921
485,304554.0626609754,328994.5772533321,183911.46598946722,159135.77869071864,246204.91637026326,330134.2217063277,378782.2788397123,139590.8005549807,401713.96554085077,125146.16159439736
486,170615.82343928292,453247.97348422254,210281.4369253486,350056.05349894776,273520.04459154024,99576.36727469701,458336.3146781955,317220.32186039595,239665.42950952903,93353.58778840749
487,236521.3629772659,109752.29854910946,177304.00245022934,108766.09472508407,197794.88830412482,99464.53977565051,222912.85767379001,418597.4619218686,147377.95199327098,111078.80374582957
488,146917.2779953115,287981.65083000134,217152.40943888854,179454.0498082333,178741.1751859133,240982.9193693554,250073.1902527901,248567.9302031697,194032.8032917947,120195.98064088353
489,184334.61258184336,361779.67900769366,219547.1532448222,71498.0320927809,165715.2766881527,319324.7239014216,271404.3093198852,123451.36890177752,273714.45309974713,240613.59780745595
490,329949.76287586684,170379.12684106568,294501.1019390393,291256.4795862561,140195.69855104148,227638.89184842125,184479.67493364267,224158.95613775915,215617.93227190926,124746.69708221547
491,107264.87192087152,196160.0411544011,156097.23945649262,348887.00850318285,283968.15105223964,230684.33314017375,203950.27751905355,188478.06729242767,257368.76636522968,335177.07237775356
492,265687.44224895723,336651.9436415596,186431.3825872554,135497.18821553327,107180.86863428404,403654.0677776881,135890.0403210924,280427.33935764816,218121.98047365638,315932.8644127508
493,356941.7844486591,236593.25255176742,191624.37426746107,186370.31188204346,166959.07649550377,225408.19005012495,208413.43527638275,330494.1390715679,398357.17938493367,289587.8882024821
494,207284.27053874425,94714.60672483308,123402.61744804418,269446.2074349618,51846.17986117524,305355.2067847208,255146.88799669128,236343.98306652033,93631.42688011666,247563.99932549975
495,518708.4901091462,155320.88129594945,148393.02600915602,253347.92807723122,238940.28406785743,193317.85628337797,244470.70404079786,269934.34392936825,175362.42694015295,219234.97876096755
496,159544.8970106996,193160.93622194979,108303.37488564893,138859.878893736,281216.71353165986,252739.91752479438,205965.7023260351,153517.33147807448,244781.89384606428,519793.8857715641
497,162073.99310546322,227361.71666975628,235753.65984591123,162541.443970471,174655.03695867892,188782.2978252595,337507.2711968348,238690.05662335127,233955.81107793722,188132.85821068296
498,136924.37198624265,287076.3236948788,188043.6221712783,421937.0668405575,209487.29573348488,166059.2054215559,276914.7017355639,346278.63033993787,226129.04053873286,250073.05388323314
499,350026.3349147132,127504.56528616387,245916.63027754176,123025.63602850393,259301.15441190833,283792.5349950107,176531.4853015485,294576.5434682482,293162.9682506194,200424.2610142402
