,TTF0,TTF1,TTF2,TTF3,TTF4
250,217362.3440256191,189322.18738047167,301256.19267420395,204481.94884232883,295327.27840226865
251,219911.31764141866,187977.93718606047,294707.182195168,392668.95888838335,207943.39799743303
252,123271.52089315097,192733.64701644756,305285.4364427794,231645.82366860556,220593.51040432428
253,177768.4899220008,242323.6687410195,399200.83462119056,335539.13503677427,175357.00897603997
254,194759.61060403637,212607.5129280128,299916.7011969964,352803.63531768695,288624.6227078842
255,291580.4806629005,204015.9487620418,282844.63178511756,422912.4521681494,327875.4143725028
256,333735.8237904779,131279.11684710335,133598.6551792656,197972.6414822896,220327.99807155738
257,339035.4801100828,395731.31126001535,249362.80289542477,254315.7465146109,235674.77264007772
258,191251.09284458758,179085.50014326605,104409.40219701703,275582.87880326237,212317.6600425497
259,104681.01353347918,159817.19973039476,223568.45736995174,320525.0791230259,297681.4382171999
260,179512.7851351715,282927.47124398913,235305.5658983037,282593.5884336127,474904.1262833963
261,181115.13243979856,219432.61765655625,174567.94829307476,309256.165641241,269863.8655982104
262,252822.8972540081,94241.29570988315,276414.7893170478,202845.3019095307,254206.1659790814
263,284561.2410516964,417006.151146273,259439.92879592167,192845.59808548237,315272.1649326677
264,181839.7545302138,285302.05660889955,197950.11938468745,271528.6725212728,255131.64296322997
265,265434.9130535979,322883.4032854433,301050.5943352059,247836.7457787609,348956.54563466436
266,100972.26446933034,224915.43519109685,146372.30088584183,406651.63495835045,263563.7836987648
267,361183.35726653354,121227.92481763264,177222.1932103912,319679.99662268476,253389.08913556862
268,222898.6938853776,166708.37266545504,163377.42753852677,262697.41018280457,306995.6315030324
269,146167.54205810325,331709.5115886618,241936.8787769429,257041.53677666085,279352.26341885526
270,108294.3490233411,220486.45585503863,215864.0202903315,398857.56840245146,249513.15870740247
271,242592.64786063368,314611.47956548585,179714.68447544263,402939.8908545249,281130.7729917696
272,162349.54735677375,81840.99419198673,382893.08763594914,237657.741846795,309441.53749610507
273,145287.93558286357,144851.69181200495,289366.85032468877,269222.49573768553,252191.1181363617
274,204512.1009783388,351805.08826444286,324477.7276151519,381647.72839861043,266412.1498471392
275,71266.80925696655,261701.23712656752,327073.9219176803,246424.08452337832,364902.95733687805
276,281259.03086477856,365531.5597121284,285425.2025727058,277429.70724177745,362371.9204141925
277,127839.86938287175,368433.66904868314,222601.75572470354,382191.58611247793,180775.22108629675
278,114111.33211769362,306327.07987842645,292059.15348587313,207718.23777065845,389649.05710873357
279,99005.98949987924,376768.48109450744,315986.26170785684,235465.2556813382,305200.2602788749
280,211994.76684461924,97389.82990994451,261341.2523716161,262974.57781606744,330974.04343563196
281,319569.62503344513,139112.7081295732,171634.2800745353,284392.66449627094,269433.408861792
282,149536.83054843696,172775.9419411186,315723.92898504867,218324.90400012757,362520.1113078947
283,132773.65036561195,232259.04209383953,313476.4032816437,542087.963121243,264005.7418642111
284,327891.2267911824,156253.98525258337,360216.6676651358,309967.604246118,257294.6463077646
285,314971.89956378815,120053.95092727742,435658.42446087755,188119.446923699,312244.28131863335
286,134183.597681582,323373.8416318859,484900.97061994375,467682.36054271605,387493.70017212303
287,498095.30553499766,222095.11913622715,135253.76689898502,184565.26619829648,387856.1798334152
288,192275.6288740008,206618.24801249037,298333.9526444779,323473.1255597512,215596.08776178802
289,174254.99018525472,296133.38580649684,208521.48324022946,252708.4613294133,189658.82380491486
290,214307.19460311267,194898.93819517497,186321.1354133616,433005.01284850854,256273.7231682709
291,105843.03865617303,317673.05086443154,180807.77379336965,167812.90690566748,253810.74558093247
292,239186.7247544682,164549.34527107503,462878.5751981161,303952.80525425926,260441.30778103136
293,372823.2477823191,229048.77681899592,295112.6195421074,220762.72978866508,264314.2327492705
294,94518.48990358748,261311.78197849027,468721.6937922216,309100.6418497795,190924.30628031597
295,163054.8250109529,191943.47870405586,264683.2006984129,308829.29565776885,346670.14528642315
296,287390.9136348837,254207.44496001842,247465.41706834154,232174.0479324255,214978.2027763268
297,139778.75140541242,311927.9710390082,330814.6236015891,399443.53819805116,350282.14999611914
298,243825.40267183547,118849.73231096166,443760.13985336,348056.7427685983,261878.86860292483
299,266321.39385296137,189793.02071516268,206056.25370531518,205121.5654954776,301589.9939268882
300,140059.10999455466,263525.6610003773,318635.2634610113,300477.17130379,253837.09102403623
301,182317.69444013495,126425.03905644354,284419.8192096738,311378.4947273894,333879.8596593119
302,226243.4667721925,314292.0090372346,427155.12278531265,286073.4838649497,358718.56047757843
303,114439.05845307866,260998.6332667998,182848.8399899575,316592.95517292584,322032.25178813154
304,162072.96393047017,147563.44844739762,295396.6403168575,269788.65619309235,290202.7830189805
305,255854.0698724466,264076.232691856,232301.3602846646,249496.4523723816,239336.5200780996
306,143208.0404835848,327627.18707164406,376618.0754560878,269144.02365910413,429964.20545899717
307,433131.41929132567,267304.99692853005,245930.11015738774,215448.23579311662,392585.05065718753
308,97166.25251308885,484340.1013091074,353708.2098742192,402800.54205895413,348423.33441545744
309,343891.77743647725,200082.55247139817,314882.92793455045,387172.806971829,368752.20544681535
310,159589.30342332233,189747.37297605508,208039.64291144465,292885.7548060424,210555.8631641572
311,522001.4443739225,225213.72017814347,166068.13073146652,261661.1283852488,304198.8544667999
312,259543.37934884737,363895.3161035232,251013.41991553447,226644.32239752944,293840.6593947994
313,218652.49735061033,275111.73373891425,352160.7208607743,276916.9682505926,250061.0382051847
314,182378.5744539403,243377.98823937654,316093.9171467288,207347.55015523688,208072.47565048133
315,122854.87941442977,251394.8268679962,233992.29425039075,388396.71019946085,289222.9789307909
316,234654.895654534,390676.19786538585,441979.0714704887,181211.5510207988,380850.83894399705
317,123546.50437124132,245657.52673484676,246106.62659108776,314160.90794908133,296690.0719925327
318,234411.8729739924,147854.18156495423,237094.25599177417,200978.77665219136,336678.0509404945
319,202427.20271579598,159371.34139455188,212714.50283243676,320667.3566155083,379342.4849918933
320,169361.11122540943,126290.23745004341,167925.9814369734,186147.30586599596,204986.7497069848
321,157495.1151733406,134824.02899801775,265266.8413032094,280761.67336337763,227162.87921732257
322,174518.50647575586,147571.00537587385,277985.5678872247,285250.6383286454,174222.25468407446
323,229685.12582602235,179576.83405796534,256798.1265439272,388011.3397663783,351760.50942954037
324,56295.28633906611,306601.35278642795,173772.99238164542,314472.5865265007,341888.1462246307
325,189700.5989666786,442468.56657769455,149642.02218418743,287150.1281175503,201725.89914998153
326,249056.94632710307,66987.2725241191,225716.8583201912,296203.7125278809,297998.7471176138
327,246146.06432726036,97991.18219470028,142158.24722331756,293867.07467536477,309429.5015725401
328,240789.94735515892,189274.36015981197,253753.5632005423,258346.2432861964,333665.86556449503
329,229876.67202057675,219809.06054190866,316813.40153221064,465527.2209849082,220156.3201085611
330,122139.74549422461,238187.88833994113,250535.42894804987,306409.3246447507,219594.83760720407
331,179976.62940860796,201431.89377141924,261556.88116326413,306375.78423661017,279100.58998197084
332,362112.5847902084,300015.90470180905,267977.97753267555,335197.67311820644,349184.83599776414
333,212938.23304176045,280377.74403439596,191066.44052677302,306457.64573805965,284230.337944068
334,219694.21957365092,152478.10612738717,320418.2977879845,248281.48226982474,218308.62766452797
335,275840.9656052772,214914.06285319003,217609.2536030143,209729.21113536842,452870.756278605
336,119154.34834157806,185108.85541882817,208521.62837549933,285269.35839596234,273395.8255438077
337,121529.12347185596,437575.36923840013,290953.3070157867,419716.16988826776,209840.75412645427
338,278321.6418392422,201000.35108463018,242293.59744844708,254259.25846870028,302323.37589910754
339,239982.57477062056,242328.8778020001,267946.456276941,280931.333777472,330132.4023145774
340,183496.85553460216,161629.97689069004,275017.2562900267,307764.5654682363,323053.21764099406
341,179851.7671606994,205867.07622686835,181677.67628831422,215294.24566251546,247852.7741995682
342,193160.34243023297,204779.08116941777,166687.54806936582,278190.605104983,349892.8504188136
343,89810.10746200487,173359.1270550622,193899.19239181388,282748.80809436203,345759.52647732425
344,161931.33417515145,197623.79309019246,186936.78320125226,202058.2971341747,329914.22583288676
345,262976.02278144716,253524.57873148902,307934.97198261914,145466.74681316115,294383.78700827865
346,313908.5278442104,194016.08198201976,218300.68545446824,200262.17963376758,253302.43056380708
347,254920.11248380705,258470.3589768836,279323.3537014652,302065.98679673293,222112.1806639929
348,120677.98413583476,319203.7522842522,130085.38441746798,248222.133632079,237754.67094499365
349,188700.0032562638,138687.58721994638,258346.38218668004,333770.40637130634,246482.19107710323
350,318083.14759715623,120762.42976568964,385041.19184333977,162789.61866733694,222492.46020595677
351,105981.51552625559,267784.8423869343,264668.7354428617,357632.0993915909,311521.28870051744
352,205695.82496505708,157188.01541537239,196207.80781702144,285546.42907424533,205955.36279919127
353,144331.40168144123,239315.46550386993,225716.09597144448,200151.80031000188,220936.52082389095
354,250457.1772197081,138823.9011315797,196252.93360824263,233109.81458347445,354857.6887490649
355,145502.39775566506,281535.2537800692,307820.61276065547,189016.7047719032,349277.2993149875
356,233196.13693460764,266948.84096927475,358999.4952862198,390071.869029916,355496.7184016126
357,347453.1603436371,323041.3531521113,290557.2126566359,168883.25918615412,304820.17667751847
358,176999.6573705711,245031.2949574785,180081.66088673662,308586.8937482167,315352.33139564225
359,102162.30154072947,290074.9993874972,253870.46756114648,205410.96337084126,418479.4877192228
360,119226.2028038827,200272.21575987653,314659.1941077021,297315.2252327893,279340.48422789713
361,242998.71819158737,253121.13134117116,289074.98685647943,407406.77428073063,332518.3514881336
362,249635.55777763273,364513.68718451425,356843.96162375377,384344.7978181568,265576.2184973244
363,50297.200245288,226280.1346182435,149622.96535309855,367501.4446574605,316858.14876492164
364,197027.12635797606,272941.719202337,284611.3366514335,375434.0752582415,583311.1909322907
365,105426.9705383302,173353.90522673388,201877.41367276266,208686.03719972383,207762.39079580508
366,141723.0896452942,274302.05380077555,413881.63085636887,257838.17138033328,293980.0052546485
367,354291.4420158218,273285.37060229643,269283.03896993364,241416.0166222296,266454.61744663445
368,124720.79766316217,129090.95591517624,235589.35782777582,484587.93937969295,157414.5601252888
369,143924.47048995405,175910.58985047258,296465.3279750084,149648.2906166025,324896.89292319224
370,234261.5348808991,192534.51432273316,312649.0687397957,202125.5472632713,207172.77339400165
371,310418.15034498135,318985.8752282343,242557.9880839666,156834.23801346964,379869.2154788674
372,221812.930260161,221426.267041364,215907.9784531469,187653.3209037112,384600.8999798567
373,268840.28085827513,270363.11920353526,246434.65649616107,325026.0670577411,295676.37157153094
374,142914.8914898581,227101.61751384818,271153.81018288387,174121.80450723297,245765.6483301421
375,279410.08792052954,435061.7350259285,209862.02377808257,365247.16379530943,250469.93762533108
376,206587.3238443753,248006.31755935276,230575.548079501,188111.8816793945,318543.9919679164
377,59859.52166116598,198870.02618339227,350525.3530730282,371483.3248355478,257887.02602534564
378,336900.9451578829,408262.825639286,198638.74794267563,393539.2970434247,233248.54192650176
379,182772.16572393887,158811.98579305343,182364.8168652151,426391.28198109707,283432.37759224256
380,200804.9512147113,549993.480789643,269599.68764196977,332830.9973123137,372253.57800996903
381,224336.8712131514,269783.97987668536,136600.01947099585,402350.5690585791,395351.8672528559
382,250161.4588416022,180524.88422952185,244038.99284110937,198337.6137332206,236241.4271653665
383,103036.01700792342,244622.4904168944,282735.95651978435,341643.2392028848,384635.7681864823
384,382158.62029559637,296188.8397539738,319220.95721550065,343063.84902526124,275291.09342568845
385,255036.40971629825,134535.54654334078,242474.62171214478,187260.16981163737,267411.94427909085
386,375523.7181970254,228132.5968380629,328231.08838810335,292840.4336123619,350651.8103667101
387,202334.9053238132,264093.7614484759,114341.30576923708,314530.8631994964,274466.0133400041
388,180466.2114852237,129019.1165066566,456229.8202258875,241322.43804549068,355567.41025937034
389,128007.91026768384,236797.19189407048,351962.23504393914,217378.2428018539,313941.074089739
390,223972.1279660589,288544.74739213916,273779.6894444204,433825.4007878017,303486.3335364084
391,167261.11199160144,160937.09365041912,393887.7468507158,361535.9392841844,223531.1144972625
392,152209.80577605785,161444.50782346388,308332.3852328493,433486.23162131954,310783.46710964676
393,183807.07391964045,306356.8084663685,328368.5318174552,457037.7963679064,355993.38918009977
394,188359.49420092706,201332.9777966392,178220.65192994973,261750.26804713838,193555.64251290084
395,106603.43589557812,278362.6244753635,307565.10032077477,404242.5742501581,270494.469947158
396,266935.3363608768,272238.7949168204,191418.52721977216,243102.4919399187,377259.83746824355
397,271950.466417665,368714.3558438914,235527.684351625,281682.115273876,372912.86402178166
398,285549.4141394498,297848.15187595494,256663.2135918286,465511.1536687416,319925.8532131099
399,149986.4976208636,233814.62254625687,272907.8012871573,346830.04748097056,264035.2429207756
400,140633.2690473058,210365.92924093478,140380.92295742818,268607.9723076673,270950.4764225084
401,306335.0258077391,323360.93165999796,250071.09067258172,309923.929626767,417775.91422019387
402,355319.9626793501,262257.41538773844,161244.75326563243,381387.06262029306,274182.45255350415
403,182574.4007468124,281436.8482781375,205095.61401044566,267152.12985538156,273350.3562471824
404,190118.42705068193,194822.04070740566,278785.36416965176,195545.49749915078,416138.42686156626
405,110479.48428074774,220948.5139183252,177746.17238916009,489248.7436718483,351163.69901814207
406,228125.88988741863,158250.03773930887,188152.91734101615,330627.16404656257,389331.00046075083
407,293630.55839962076,230126.5148738602,351319.4366676871,341146.06441857177,234542.73686953442
408,243845.23040796324,369633.5628724832,283066.1287583334,183276.41071811502,308084.60063889343
409,137798.95183473112,209943.5859318664,306825.76739900454,214453.6424498315,286711.7005226029
410,318220.0276408881,396356.2944197159,379376.0008857286,273649.8141652831,390538.09170198324
411,151694.287083682,297823.17343282385,281862.94473344844,327427.5997218584,211624.46305903606
412,208776.79747030654,168959.23120404474,239132.29712794573,202682.00767132896,250252.81866305356
413,148688.13651882348,278909.2115789109,298030.4598982526,174854.66661580984,309588.32449357165
414,222539.19534106518,143529.75633938375,287603.32244287175,416468.1161286269,146519.0983477434
415,199247.112767895,242887.21835309025,336788.0948386604,180052.55068947896,241327.04739770273
416,81521.72588153217,229129.84157898973,136664.33444419762,271641.1649850779,299777.4637134107
417,102680.35713477625,212877.33577119157,216220.41816186404,271991.62081184715,297684.03416473273
418,163722.3997017777,350581.8464900342,254767.98441946885,266996.5023229454,368494.4736907924
419,76997.47632434838,220312.03232741496,232304.45853815528,239330.97161385056,324043.6836381329
420,124988.37785678166,120671.56632921606,309399.29248204664,357775.53229438793,139718.31635102257
421,124049.69305323296,310113.24692035,223161.11829531385,213809.24904039106,443014.91882858827
422,260154.00673363695,117094.9032947056,234471.30258850192,260194.4565713796,148629.7594729964
423,186244.96429125918,247072.91430397582,311676.32051224075,271158.27390235336,245796.79550458107
424,158261.60320366622,165099.46275505642,384490.191812838,289803.36301330477,298339.15758553025
425,145847.16415455294,216476.99172531185,301054.97765567346,165853.98382076775,226803.83050174906
426,129935.81534497041,269786.9013863262,286579.8725332366,234268.73119648782,337197.116023176
427,191958.2838874994,223044.4040570167,223072.9617268574,188210.65286837114,205422.50134818538
428,291450.1443864553,179350.69803034712,261764.55488708464,313658.98577864614,286653.61580249015
429,304252.91787752253,192867.64341828745,200573.71630679484,311822.3336836521,426486.6744749473
430,172070.061896996,235533.91150769932,195896.64571907083,345959.05477986514,354790.98794367234
431,232562.91849844632,218501.12360539922,183632.24486021794,345609.35090337734,202543.87630212292
432,346572.27306617226,230961.36151921758,159044.47528883984,533439.6042950384,317747.375272536
433,204571.46075502125,149662.75712126825,329139.23455789173,208472.66628944222,312998.6900689939
434,228622.14064277083,163623.9760482036,353199.52477134427,297472.48299755726,379968.9585109425
435,161517.67843596838,208134.71312707991,313241.0155158029,253073.79406826358,530163.4987752902
436,216563.71431832857,175879.92572664816,240395.83646087992,300721.5043525061,378460.02709741716
437,108664.79307327917,392072.49024986255,272488.1977782189,410992.0746656576,303491.6549240652
438,311368.3977687484,278223.8716133457,244762.12011228036,254985.59253035573,350041.2334351522
439,296012.5752652888,294499.00380524644,339222.2007964777,265345.31879165786,469896.5425501731
440,255471.91964023118,141714.7634938303,391246.3992527472,136419.32977432993,355913.5115181627
441,113275.73161568202,451363.6872235487,258074.8343527978,357784.8985742475,529704.0039231521
442,154134.70466565166,128175.91982089797,170210.3968279884,193079.45094470715,260048.59601582165
443,204121.007249586,314472.09843615047,236731.88100367412,298018.777292312,255845.98456438354
444,220893.47922100686,258091.88486340182,203335.58427417665,299098.03812878206,332287.8507314219
445,222131.39730148177,169714.28140804658,212045.156159141,352156.7294606046,397637.3178518794
446,154110.5139811352,157217.795647462,341118.7446966089,168341.16554241913,194878.69152419257
447,328382.95940499735,184597.57614511476,293087.90530672274,232093.709609768,355539.3571510156
448,367595.172827289,340989.21608166234,240089.3783680698,319605.7790616917,223574.69872816015
449,277930.810387598,308946.5630030519,295794.52300198795,177413.06580721584,193562.87528292314
450,240453.6580959523,234449.36154498346,371315.81768887147,212546.23418550557,358257.433629896
451,226421.65148069206,139557.95674892238,221075.73634179318,378669.4624226416,337551.92702133756
452,203453.11539322804,301922.40330585063,270940.59244593035,254436.00578903552,345528.90509371227
453,301429.58318495087,148916.70890050216,214795.67270608348,283332.4077116372,240942.4707684265
454,183088.01305210064,280308.58348823385,369243.8420192643,430911.18124357203,289476.38872023945
455,266041.6011832995,222721.21321928574,308009.41213520255,270002.3422040173,185731.445956862
456,427646.0247956162,350241.8802384947,341528.5616376156,200815.64288669222,268294.3073822508
457,270522.31819710386,241512.8103533241,250725.80864957374,403700.73587478814,373460.83032658615
458,263627.21038261906,293020.5229401336,277169.517977354,340698.90855313686,265305.9171805463
459,147266.08455124559,262967.99148451776,308039.8347811383,260147.00879268837,366736.7307344378
460,55258.9097016287,157781.1908493716,303883.15584784595,235783.37781996652,300548.50746778335
461,143138.89796394092,278661.24421509105,268161.4695694902,281255.73594537535,320772.18961443356
462,193826.91592343975,286579.44204482867,244461.4691329765,206188.95269936766,237721.0735027399
463,277231.7988079213,323655.3896281386,320072.74982229987,275765.6881275616,319972.843608543
464,245744.151420292,234831.6061578021,267328.7846121785,235549.70180606336,349693.7842480754
465,290173.92392532894,107788.02302273517,390430.33952430874,350036.70180968556,333176.11925840477
466,156032.45944800752,156516.64858957677,282593.40149443777,219094.75242572874,271094.9048198911
467,337927.1224760597,214890.1533569877,260861.97489272128,190755.74881409397,337117.7148262663
468,116941.37394117187,365663.1311831842,284500.3161430539,467675.5621894209,393388.7150289944
469,113215.55088406819,367104.8213465774,266131.74421724945,289600.53808087204,310867.3109618353
470,208357.8933706608,255671.46102878082,354965.87577129947,343588.63546316745,282550.68937834527
471,125509.69964308443,352538.3505105749,209212.66369736416,237899.57216349815,319452.1835240395
472,243730.4048517554,317016.6132281308,299343.29896984936,344426.6357728823,290164.38300291763
473,277341.75100621843,368971.3854323074,228320.62850047575,217161.05571992512,394314.95004279964
474,256943.8212624,518018.12219359353,178209.46699991313,335297.47072587407,257279.0230623528
475,224533.86339908934,168505.26836795922,203850.1811612384,250051.60654023846,435228.4179457227
476,292146.1267540393,312964.14537707943,262234.5269996382,291706.0502148869,388371.16030278
477,149465.9283288595,367492.92231173214,241692.62587553918,268711.4668550651,199858.9926126957
478,348946.933353555,248904.39461145646,257147.03175085463,239386.41364490677,372087.14351690834
479,193969.38435912394,107765.80790646473,220727.0083694598,230433.3345416307,307007.12050323054
480,89253.34002274118,250731.2993161903,304454.43840356334,300012.2892753954,189983.09956482076
481,273504.29363892844,228969.95631423715,156123.38308250316,370115.5816235729,354546.4745377931
482,350046.227285498,311984.918224774,284475.08561560407,250642.6839879309,347971.8075360439
483,137775.38784248268,124451.18410566563,225774.19652129718,231132.36105581975,213337.84965984971
484,138867.9507130799,231679.8975889641,314948.6376826279,291196.1944255186,279061.65640458884
485,326367.1319620297,169682.90198391496,266636.7160214605,323169.02895703807,407571.4758997539
486,153162.5173415225,97097.52373347715,398384.1419864797,552156.9648856871,397702.12142465677
487,214459.35534210457,155552.53992688225,175457.173710546,367228.0497681999,264818.07215703116
488,113617.69331991367,264666.3873581905,285199.76905938576,420720.6296328773,348556.66952566744
489,192318.01164129798,245524.35027212667,286904.36403795093,233037.25689770372,177898.33317912128
490,166388.467120826,222123.3502298487,207520.72703768624,362938.7240969116,353347.1883362683
491,221241.26992251867,153620.23837707308,212058.3484121299,262820.6739520292,218390.31794465
492,145576.85471561877,239010.28713729538,256955.87994676406,285369.3776745705,216683.27477494424
493,178653.94617968498,208961.3328873146,251198.17268325295,180778.70047441302,262565.9319709238
494,298013.30851558025,177150.63904413287,347978.3907181095,240221.95715402826,298769.4587736155
495,125864.85389239163,211657.71090344287,277351.38225165755,217678.1714179686,298254.4161458605
496,115474.45683803046,218237.66493989291,141695.5698834928,307221.8037704472,250502.03938401083
497,236994.7450769438,319817.48327454855,314346.26623807574,363299.5648680363,301952.00289128476
498,147407.67594857997,226689.02677046077,353448.81912221643,325378.6005560241,295992.5497709506
499,223430.14605235483,174934.09738702374,264636.9800183708,247734.44892437785,230018.6214885796
